t_s,current_a,label
1994.778878,1.6999,stall
1994.779879,1.6938,stall
1994.780881,1.6877,stall
1994.781881,1.6938,stall
1994.782883,1.6877,stall
1994.783883,1.6938,stall
1994.784883,1.6999,stall
1994.785885,1.6938,stall
1994.786887,1.6908,stall
1994.787888,1.706,stall
1994.788889,1.6999,stall
1994.78989,1.6816,stall
1994.79089,1.6999,stall
1994.79189,1.6877,stall
1994.792891,1.6877,stall
1994.793892,1.6694,stall
1994.794894,1.6816,stall
1994.795895,1.6816,stall
1994.796896,1.6999,stall
1994.797896,1.6877,stall
1994.798896,1.6938,stall
1994.799897,1.6999,stall
1994.800899,1.6969,stall
1994.801901,1.6877,stall
1994.802902,1.6877,stall
1994.803902,1.6816,stall
1994.804902,1.6877,stall
1994.805903,1.6877,stall
1994.806903,1.6877,stall
1994.807905,1.6877,stall
1994.808906,1.6999,stall
1994.809908,1.6816,stall
1994.810908,1.6999,stall
1994.811909,1.6999,stall
1994.812909,1.6877,stall
1994.81391,1.6816,stall
1994.814911,1.6816,stall
1994.815911,1.6938,stall
1994.816911,1.6999,stall
1994.817912,1.6938,stall
1994.818912,1.706,stall
1994.819913,1.6755,stall
1994.820915,1.6999,stall
1994.821917,1.6816,stall
1994.822918,1.6938,stall
1994.823918,1.6938,stall
1994.824918,1.6877,stall
1994.825918,1.6938,stall
1994.826919,1.6999,stall
1994.82792,1.6877,stall
1994.828921,1.6877,stall
1994.829921,1.6938,stall
1994.830921,1.6847,stall
1994.831921,1.6938,stall
1994.832922,1.6694,stall
1994.833923,1.6999,stall
1994.834923,1.6816,stall
1994.835924,1.6816,stall
1994.836924,1.6999,stall
1994.837924,1.6938,stall
1994.838925,1.6877,stall
1994.839926,1.6877,stall
1994.840928,1.6877,stall
1994.84193,1.6938,stall
1994.84293,1.7182,stall
1994.843932,1.6877,stall
1994.844932,1.7427,stall
1994.845932,1.6572,stall
1994.846934,1.6755,stall
1994.847934,1.6511,stall
1994.848934,1.6877,stall
1994.849935,1.6938,stall
1994.850936,1.6908,stall
1994.851938,1.7427,stall
1994.852938,1.6816,stall
1994.853939,1.7305,stall
1994.85494,1.6816,stall
1994.855941,1.7427,stall
1994.856943,1.7305,stall
1994.857945,1.7427,stall
1994.858946,1.6999,stall
1994.859947,1.645,stall
1994.860949,1.6877,stall
1994.861949,1.6938,stall
1994.86295,1.7366,stall
1994.863952,1.6572,stall
1994.864954,1.6999,stall
1994.865954,1.6786,stall
1994.866954,1.6633,stall
1994.867956,1.6755,stall
1994.868956,1.7305,stall
1994.869956,1.706,stall
1994.870956,1.645,stall
1994.871956,1.6938,stall
1994.872957,1.7488,stall
1994.873957,1.645,stall
1994.874957,1.6633,stall
1994.875957,1.6572,stall
1994.876958,1.6328,stall
1994.877958,1.6389,stall
1994.878959,1.645,stall
1994.879961,1.6328,stall
1994.880963,1.6511,stall
1994.881964,1.7488,stall
1994.882965,1.6938,stall
1994.883967,1.6999,stall
1994.884968,1.6938,stall
1994.88597,1.6938,stall
1994.88697,1.6938,stall
1994.88797,1.6999,stall
1994.888972,1.6938,stall
1994.889972,1.6877,stall
1994.890973,1.6999,stall
1994.891974,1.6816,stall
1994.892974,1.6877,stall
1994.893974,1.6877,stall
1994.894975,1.6938,stall
1994.895977,1.6938,stall
1994.896978,1.6938,stall
1994.897978,1.6938,stall
1994.898978,1.6816,stall
1994.899978,1.6877,stall
1994.900978,1.6816,stall
1994.901978,1.6999,stall
1994.902978,1.6938,stall
1994.903978,1.6999,stall
1994.904978,1.6969,stall
1994.905978,1.6938,stall
1994.90698,1.6938,stall
1994.907982,1.6938,stall
1994.908983,1.6877,stall
1994.909983,1.6969,stall
1994.910983,1.6908,stall
1994.911983,1.6877,stall
1994.912984,1.6877,stall
1994.913984,1.6816,stall
1994.914984,1.6786,stall
1994.915984,1.6999,stall
1994.916985,1.6938,stall
1994.917987,1.6908,stall
1994.918989,1.6999,stall
1994.919989,1.6938,stall
1994.920989,1.6877,stall
1994.921991,1.6938,stall
1994.922991,1.706,stall
1994.923992,1.6999,stall
1994.924994,1.6908,stall
1994.925994,1.6938,stall
1994.926995,1.6938,stall
1994.927995,1.6999,stall
1994.928995,1.6938,stall
1994.929995,1.6999,stall
1994.930995,1.6938,stall
1994.931997,1.6938,stall
1994.932999,1.706,stall
1994.934,1.6877,stall
1994.935,1.6938,stall
1994.936,1.6999,stall
1994.937003,1.6877,stall
1994.938003,1.6877,stall
1994.939003,1.6999,stall
1994.940003,1.6908,stall
1994.941004,1.6938,stall
1994.942006,1.706,stall
1994.943006,1.706,stall
1994.944006,1.706,stall
1994.945008,1.6999,stall
1994.94601,1.706,stall
1994.94701,1.7182,stall
1994.94801,1.6999,stall
1994.94901,1.703,stall
1994.950011,1.6999,stall
1994.951012,1.6999,stall
1994.952013,1.6877,stall
1994.953015,1.6999,stall
1994.954017,1.6938,stall
1994.955017,1.6999,stall
1994.956017,1.6999,stall
1994.957019,1.6999,stall
1994.958021,1.6999,stall
1994.959021,1.6969,stall
1994.960021,1.6969,stall
1994.961022,1.6877,stall
1994.962022,1.706,stall
1994.963022,1.706,stall
1994.964022,1.706,stall
1994.965022,1.6999,stall
1994.966023,1.6999,stall
1994.967023,1.6938,stall
1994.968025,1.706,stall
1994.969027,1.6938,stall
1994.970027,1.706,stall
1994.971027,1.706,stall
1994.972027,1.6999,stall
1994.973028,1.6938,stall
1994.974028,1.706,stall
1994.97503,1.6938,stall
1994.976031,1.6999,stall
1994.977031,1.6999,stall
1994.978033,1.6877,stall
1994.979034,1.6938,stall
1994.980035,1.6999,stall
1994.981035,1.703,stall
1994.982035,1.6999,stall
1994.983035,1.703,stall
1994.984036,1.6755,stall
1994.985038,1.6999,stall
1994.986038,1.706,stall
1994.987039,1.706,stall
1994.988039,1.6938,stall
1994.989039,1.6816,stall
1994.990039,1.6999,stall
1994.99104,1.6999,stall
1994.992041,1.6938,stall
1994.993043,1.6999,stall
1994.994045,1.6999,stall
1994.995045,1.6999,stall
1994.996047,1.6999,stall
1994.997047,1.6999,stall
1994.998048,1.6938,stall
1994.999048,1.6877,stall
1995.000048,1.6908,stall
1995.001049,1.706,stall
1995.002049,1.706,stall
1995.003051,1.706,stall
1995.004053,1.6938,stall
1995.005054,1.6969,stall
1995.006056,1.706,stall
1995.007057,1.706,stall
1995.008058,1.6938,stall
1995.009059,1.7121,stall
1995.010061,1.6999,stall
1995.011062,1.6999,stall
1995.012062,1.6999,stall
1995.013062,1.703,stall
1995.014062,1.706,stall
1995.015062,1.706,stall
1995.016062,1.6999,stall
1995.017062,1.6938,stall
1995.018062,1.6969,stall
1995.019062,1.6999,stall
1995.020064,1.6938,stall
1995.021065,1.6938,stall
1995.022066,1.8037,stall
1995.023068,1.706,stall
1995.024068,1.6664,stall
1995.025068,1.6084,stall
1995.026069,1.5809,stall
1995.027069,1.5595,stall
1995.02807,1.5595,stall
1995.02907,1.5595,stall
1995.03007,1.5473,stall
1995.03107,1.5534,stall
1995.032072,1.5534,stall
1995.033073,1.5595,stall
1995.034073,1.5595,stall
1995.035073,1.5595,stall
1995.036074,1.5534,stall
1995.037074,1.5595,stall
1995.038074,1.5534,stall
1995.039076,1.5534,stall
1995.040076,1.5565,stall
1995.041076,1.5595,stall
1995.042076,1.5534,stall
1995.043078,1.5473,stall
1995.044078,1.5534,stall
1995.045078,1.5351,stall
1995.046078,1.5443,stall
1995.047078,1.5534,stall
1995.048078,1.5595,stall
1995.049079,1.5534,stall
1995.050079,1.5473,stall
1995.051079,1.5534,stall
1995.052079,1.5595,stall
1995.053081,1.5595,stall
1995.054082,1.5534,stall
1995.055084,1.5534,stall
1995.056084,1.5534,stall
1995.057084,1.5473,stall
1995.058085,1.5504,stall
1995.059087,1.5473,stall
1995.060087,1.5504,stall
1995.061087,1.5534,stall
1995.062087,1.5595,stall
1995.063087,1.5534,stall
1995.064089,1.5534,stall
1995.06509,1.5534,stall
1995.066091,1.5534,stall
1995.067092,1.5473,stall
1995.068092,1.5473,stall
1995.069092,1.5443,stall
1995.070094,1.5534,stall
1995.071095,1.5595,stall
1995.072096,1.5565,stall
1995.073097,1.5412,stall
1995.074099,1.5473,stall
1995.0751,1.5565,stall
1995.076101,1.5473,stall
1995.077103,1.5534,stall
1995.078103,1.5534,stall
1995.079105,1.5595,stall
1995.080107,1.5473,stall
1995.081109,1.5351,stall
1995.08211,1.5473,stall
1995.083112,1.5473,stall
1995.084114,1.5595,stall
1995.085115,1.5534,stall
1995.086115,1.5595,stall
1995.087116,1.5504,stall
1995.088118,1.5595,stall
1995.089119,1.5534,stall
1995.090121,1.5595,stall
1995.091123,1.5504,stall
1995.092124,1.5534,stall
1995.093125,1.5534,stall
1995.094126,1.5412,stall
1995.095126,1.5412,stall
1995.096126,1.5504,stall
1995.097128,1.5473,stall
1995.098129,1.5534,stall
1995.099129,1.5595,stall
1995.100129,1.5412,stall
1995.101129,1.5595,stall
1995.10213,1.5534,stall
1995.103131,1.5534,stall
1995.104131,1.5473,stall
1995.105131,1.5595,stall
1995.106131,1.5595,stall
1995.107133,1.5534,stall
1995.108134,1.5351,stall
1995.109135,1.5595,stall
1995.110137,1.5534,stall
1995.111138,1.5595,stall
1995.112138,1.5534,stall
1995.11314,1.5534,stall
1995.114142,1.5595,stall
1995.115142,1.5534,stall
1995.116144,1.5534,stall
1995.117144,1.5473,stall
1995.118145,1.5534,stall
1995.119145,1.5534,stall
1995.120145,1.5595,stall
1995.121146,1.5595,stall
1995.122147,1.5534,stall
1995.123147,1.5534,stall
1995.124148,1.5534,stall
1995.125148,1.5595,stall
1995.126148,1.5473,stall
1995.127148,1.5534,stall
1995.128149,1.5595,stall
1995.12915,1.5595,stall
1995.130151,1.5595,stall
1995.131151,1.5534,stall
1995.132152,1.5534,stall
1995.133152,1.5473,stall
1995.134154,1.5534,stall
1995.135156,1.5534,stall
1995.136158,1.5748,stall
1995.137158,1.5595,stall
1995.138158,1.5595,stall
1995.139158,1.5473,stall
1995.140159,1.5473,stall
1995.14116,1.5595,stall
1995.14216,1.5595,stall
1995.14316,1.5534,stall
1995.14416,1.5565,stall
1995.14516,1.5443,stall
1995.146162,1.5534,stall
1995.147164,1.5595,stall
1995.148164,1.5534,stall
1995.149166,1.5534,stall
1995.150168,1.5595,stall
1995.15117,1.5595,stall
1995.152172,1.5595,stall
1995.153172,1.5534,stall
1995.154172,1.5534,stall
1995.155172,1.5534,stall
1995.156174,1.5534,stall
1995.157176,1.5595,stall
1995.158176,1.5534,stall
1995.159177,1.5473,stall
1995.160178,1.5718,stall
1995.161179,1.5595,stall
1995.16218,1.5473,stall
1995.16318,1.5534,stall
1995.16418,1.5534,stall
1995.16518,1.5595,stall
1995.166181,1.5534,stall
1995.167182,1.5595,stall
1995.168182,1.5473,stall
1995.169182,1.5473,stall
1995.170182,1.5534,stall
1995.171182,1.5595,stall
1995.172183,1.5534,stall
1995.173183,1.5565,stall
1995.174183,1.5595,stall
1995.175183,1.5534,stall
1995.176185,1.5595,stall
1995.177185,1.5534,stall
1995.178187,1.5595,stall
1995.179188,1.5595,stall
1995.180188,1.5473,stall
1995.18119,1.5595,stall
1995.18219,1.5504,stall
1995.18319,1.5595,stall
1995.18419,1.5595,stall
1995.185191,1.5595,stall
1995.186192,1.5473,stall
1995.187192,1.5595,stall
1995.188194,1.5595,stall
1995.189196,1.5534,stall
1995.190196,1.5534,stall
1995.191196,1.5443,stall
1995.192196,1.5473,stall
1995.193196,1.5534,stall
1995.194196,1.5473,stall
1995.195196,1.5412,stall
1995.196197,1.5351,stall
1995.197197,1.5595,stall
1995.198197,1.5534,stall
1995.199199,1.5534,stall
1995.2002,1.5473,stall
1995.2012,1.5473,stall
1995.202202,1.5412,stall
1995.203203,1.5412,stall
1995.204203,1.5412,stall
1995.205205,1.5473,stall
1995.206207,1.5351,stall
1995.207207,1.5351,stall
1995.208207,1.5534,stall
1995.209208,1.5473,stall
1995.210208,1.5473,stall
1995.211208,1.5473,stall
1995.212208,1.5351,stall
1995.213208,1.526,stall
1995.214208,1.529,stall
1995.215208,1.5412,stall
1995.216208,1.5351,stall
1995.217208,1.5412,stall
1995.218208,1.5412,stall
1995.219209,1.5473,stall
1995.22021,1.5473,stall
1995.22121,1.5473,stall
1995.22221,1.5351,stall
1995.22321,1.5473,stall
1995.224211,1.5351,stall
1995.225211,1.5351,stall
1995.226211,1.529,stall
1995.227213,1.5473,stall
1995.228214,1.5351,stall
1995.229214,1.5351,stall
1995.230215,1.5351,stall
1995.231216,1.5351,stall
1995.232216,1.5351,stall
1995.233216,1.5229,stall
1995.234216,1.5412,stall
1995.235218,1.529,stall
1995.23622,1.5351,stall
1995.237221,1.5473,stall
1995.238222,1.5351,stall
1995.239224,1.5351,stall
1995.240225,1.5351,stall
1995.241227,1.5412,stall
1995.242227,1.5351,stall
1995.243228,1.5412,stall
1995.244228,1.5351,stall
1995.245229,1.5351,stall
1995.24623,1.5412,stall
1995.247232,1.5351,stall
1995.248234,1.5473,stall
1995.249235,1.5351,stall
1995.250235,1.5473,stall
1995.251235,1.5351,stall
1995.252236,1.5351,stall
1995.253236,1.5351,stall
1995.254237,1.5351,stall
1995.255239,1.5412,stall
1995.256239,1.5351,stall
1995.25724,1.5351,stall
1995.258242,1.5351,stall
1995.259244,1.5351,stall
1995.260246,1.529,stall
1995.261247,1.5412,stall
1995.262249,1.5351,stall
1995.263251,1.529,stall
1995.264252,1.5351,stall
1995.265252,1.529,stall
1995.266252,1.5473,stall
1995.267254,1.5351,stall
1995.268254,1.5351,stall
1995.269254,1.5351,stall
1995.270256,1.5351,stall
1995.271258,1.5351,stall
1995.272259,1.5351,stall
1995.273259,1.5412,stall
1995.274259,1.5351,stall
1995.275259,1.5351,stall
1995.27626,1.5351,stall
1995.27726,1.5351,stall
1995.278261,1.5351,stall
1995.279262,1.5229,stall
1995.280263,1.5351,stall
1995.281264,1.529,stall
1995.282265,1.5351,stall
1995.283266,1.5351,stall
1995.284266,1.5412,stall
1995.285267,1.5351,stall
1995.286268,1.529,stall
1995.287269,1.526,stall
1995.288269,1.529,stall
1995.289269,1.5351,stall
1995.290271,1.5351,stall
1995.291271,1.529,stall
1995.292272,1.5351,stall
1995.293273,1.5351,stall
1995.294273,1.5443,stall
1995.295275,1.529,stall
1995.296276,1.5412,stall
1995.297276,1.5351,stall
1995.298276,1.5351,stall
1995.299276,1.5504,stall
1995.300277,1.5351,stall
1995.301277,1.5351,stall
1995.302279,1.5351,stall
1995.303279,1.5351,stall
1995.304281,1.5351,stall
1995.305281,1.5351,stall
1995.306283,1.5351,stall
1995.307284,1.5351,stall
1995.308284,1.5351,stall
1995.309284,1.529,stall
1995.310284,1.5351,stall
1995.311286,1.5351,stall
1995.312287,1.529,stall
1995.313287,1.5351,stall
1995.314288,1.4985,stall
1995.315289,1.5351,stall
1995.31629,1.5351,stall
1995.31729,1.529,stall
1995.318291,1.5412,stall
1995.319292,1.5351,stall
1995.320293,1.5473,stall
1995.321293,1.5351,stall
1995.322294,1.5351,stall
1995.323294,1.529,stall
1995.324294,1.5107,stall
1995.325294,1.5107,stall
1995.326296,1.5351,stall
1995.327296,1.5321,stall
1995.328296,1.5351,stall
1995.329297,1.5351,stall
1995.330298,1.5351,stall
1995.331298,1.5351,stall
1995.332299,1.5351,stall
1995.333301,1.5351,stall
1995.334303,1.5351,stall
1995.335303,1.526,stall
1995.336303,1.5351,stall
1995.337303,1.5351,stall
1995.338303,1.5351,stall
1995.339303,1.5351,stall
1995.340305,1.5351,stall
1995.341305,1.5473,stall
1995.342307,1.529,stall
1995.343308,1.5351,stall
1995.344308,1.529,stall
1995.345308,1.5351,stall
1995.34631,1.529,stall
1995.347312,1.5351,stall
1995.348312,1.5351,stall
1995.349312,1.5351,stall
1995.350314,1.5351,stall
1995.351314,1.5351,stall
1995.352315,1.5046,stall
1995.353315,1.5351,stall
1995.354316,1.529,stall
1995.355318,1.529,stall
1995.356318,1.5229,stall
1995.357318,1.5351,stall
1995.358319,1.5412,stall
1995.359319,1.5351,stall
1995.36032,1.5351,stall
1995.36132,1.5351,stall
1995.362321,1.5351,stall
1995.363322,1.5351,stall
1995.364322,1.5351,stall
1995.365322,1.5229,stall
1995.366324,1.5351,stall
1995.367324,1.529,stall
1995.368325,1.5351,stall
1995.369327,1.529,stall
1995.370328,1.526,stall
1995.371329,1.5351,stall
1995.37233,1.5351,stall
1995.373331,1.5351,stall
1995.374333,1.529,stall
1995.375334,1.526,stall
1995.376336,1.5229,stall
1995.377336,1.5351,stall
1995.378336,1.5473,stall
1995.379336,1.529,stall
1995.380337,1.5351,stall
1995.381339,1.5412,stall
1995.382339,1.5473,stall
1995.383339,1.5351,stall
1995.384339,1.529,stall
1995.38534,1.529,stall
1995.38634,1.529,stall
1995.387342,1.5229,stall
1995.388342,1.5229,stall
1995.389343,1.526,stall
1995.390343,1.529,stall
1995.391343,1.529,stall
1995.392343,1.529,stall
1995.393344,1.5351,stall
1995.394345,1.5229,stall
1995.395345,1.5473,stall
1995.396347,1.5229,stall
1995.397348,1.5229,stall
1995.398348,1.529,stall
1995.399348,1.5107,stall
1995.400348,1.529,stall
1995.40135,1.5229,stall
1995.40235,1.529,stall
1995.40335,1.5351,stall
1995.404352,1.5229,stall
1995.405352,1.5351,stall
1995.406353,1.529,stall
1995.407354,1.5351,stall
1995.408356,1.529,stall
1995.409356,1.5351,stall
1995.410358,1.526,stall
1995.41136,1.5351,stall
1995.41236,1.5229,stall
1995.413362,1.5351,stall
1995.414362,1.529,stall
1995.415363,1.5229,stall
1995.416365,1.5229,stall
1995.417365,1.5351,stall
1995.418366,1.5351,stall
1995.419366,1.529,stall
1995.420366,1.5229,stall
1995.421367,1.5351,stall
1995.422368,1.5351,stall
1995.42337,1.5229,stall
1995.42437,1.529,stall
1995.42537,1.526,stall
1995.426372,1.5351,stall
1995.427372,1.5351,stall
1995.428372,1.529,stall
1995.429374,1.5351,stall
1995.430374,1.5229,stall
1995.431374,1.529,stall
1995.432374,1.529,stall
1995.433374,1.5107,stall
1995.434375,1.529,stall
1995.435375,1.529,stall
1995.436377,1.5351,stall
1995.437378,1.529,stall
1995.438379,1.529,stall
1995.439381,1.5229,stall
1995.440383,1.5229,stall
1995.441383,1.529,stall
1995.442385,1.529,stall
1995.443386,1.5229,stall
1995.444386,1.529,stall
1995.445388,1.5229,stall
1995.446389,1.5199,stall
1995.447389,1.529,stall
1995.44839,1.529,stall
1995.449392,1.5351,stall
1995.450392,1.5351,stall
1995.451394,1.529,stall
1995.452396,1.529,stall
1995.453397,1.5351,stall
1995.454397,1.529,stall
1995.455397,1.529,stall
1995.456397,1.5229,stall
1995.457397,1.526,stall
1995.458398,1.5351,stall
1995.4594,1.529,stall
1995.460401,1.5107,stall
1995.461401,1.5229,stall
1995.462403,1.5168,stall
1995.463403,1.5351,stall
1995.464403,1.529,stall
1995.465405,1.526,stall
1995.466405,1.5229,stall
1995.467405,1.529,stall
1995.468405,1.529,stall
1995.469405,1.5473,stall
1995.470406,1.5351,stall
1995.471406,1.529,stall
1995.472408,1.5229,stall
1995.473408,1.5351,stall
1995.474409,1.526,stall
1995.475409,1.529,stall
1995.476411,1.529,stall
1995.477411,1.529,stall
1995.478411,1.5351,stall
1995.479411,1.5229,stall
1995.480413,1.5351,stall
1995.481413,1.529,stall
1995.482414,1.5351,stall
1995.483416,1.529,stall
1995.484417,1.5229,stall
1995.485417,1.529,stall
1995.486418,1.529,stall
1995.487419,1.526,stall
1995.488421,1.529,stall
1995.489422,1.529,stall
1995.490422,1.5199,stall
1995.491424,1.529,stall
1995.492426,1.529,stall
1995.493428,1.529,stall
1995.494428,1.5229,stall
1995.495428,1.5168,stall
1995.496429,1.5321,stall
1995.497431,1.5229,stall
1995.498431,1.529,stall
1995.499432,1.529,stall
1995.500433,1.5199,stall
1995.501433,1.5168,stall
1995.502433,1.529,stall
1995.503434,1.5229,stall
1995.504434,1.5168,stall
1995.505435,1.5199,stall
1995.506435,1.5229,stall
1995.507435,1.529,stall
1995.508435,1.5168,stall
1995.509435,1.529,stall
1995.510437,1.529,stall
1995.511438,1.5473,stall
1995.512438,1.5229,stall
1995.513438,1.5107,stall
1995.514439,1.5229,stall
1995.515441,1.5229,stall
1995.516441,1.5168,stall
1995.517443,1.5229,stall
1995.518445,1.529,stall
1995.519446,1.529,stall
1995.520446,1.5229,stall
1995.521447,1.5229,stall
1995.522448,1.5229,stall
1995.523448,1.5168,stall
1995.52445,1.5107,stall
